# Fig 15
x, y
-159.05775075987842, 0.9633492947617223
-158.48024316109422, 0.9543984596408218
-157.75075987841944, 0.9633492947617223
-156.99088145896656, 0.9194190830166598
-156.50455927051672, 0.8453314502151946
-156.20060790273556, 0.7699924848865801
-155.95744680851064, 0.6570033251510908
-155.80547112462006, 0.5658518012594294
-155.62310030395136, 0.49191706844917393
-155.56231003039514, 0.43165336925959
-155.44072948328267, 0.3787724458933014
-155.34954407294833, 0.3201882609885405
-155.22796352583586, 0.2583224566423367
-155.10638297872342, 0.20647375917915298
-154.98480243161094, 0.1531563949210873
-154.89361702127658, 0.13190773718012405
-154.83282674772036, 0.11574800476981631
-154.74164133738603, 0.0850608522508284
-154.68085106382978, 0.06611047389133969
-154.62006079027356, 0.05333680870333699
-154.52887537993922, 0.041842885079015825
-154.43768996960486, 0.032520870510413455
-154.40729483282675, 0.024808162306509743
-154.28571428571428, 0.018061622323899008
-154.25531914893617, 0.014708472321254355
-154.19452887537994, 0.012318009665808635
-154.19452887537994, 0.010609029955405396
-154.16413373860183, 0.009137151183368584
-154.10334346504558, 0.007869478368773596
-154.07294832826747, 0.005267707132875599
-154.01215805471125, 0.004370594758137502
-153.9209726443769, 0.0028984256351332048
-153.82978723404256, 0.001958357122672717
-153.76899696048633, 0.0014526539259467812
-153.7386018237082, 0.0010284002230430917
